s0,s1,s2,transform,action,overall
R,RC,R,0.00143544,0.202694,0.270889
R,RC,R,0.0014287,0.203015,0.285216
R,RC,R,0.00143028,0.20261,0.269229
R,RC,R,0.00142679,0.202755,0.269701
R,RC,R,0.00143458,0.204476,0.270953
R,RC,R,0.001446,0.203283,0.275622
R,RC,R,0.00144307,0.203807,0.270019
R,RC,R,0.0014283,0.204296,0.270711
R,C,CC,0.0055405,0.247948,0.323768
R,C,CC,0.00547767,0.248034,0.33106
R,C,CC,0.00549197,0.248065,0.320232
R,C,CC,0.00542741,0.248176,0.321959
R,C,CC,0.00540217,0.248061,0.318973
R,C,CC,0.00533468,0.24801,0.317619
R,C,CC,0.00543886,0.248218,0.320097
R,C,CC,0.00544893,0.247892,0.321617
R,C,CC,0.00539993,0.247918,0.335006
R,C,CC,0.00542372,0.247942,0.315003
R,C,CC,0.00540388,0.250242,0.322127
R,C,CC,0.00558211,0.248001,0.321708
R,C,CC,0.00549665,0.247932,0.321263
R,C,CC,0.00533954,0.247943,0.317058
R,C,CC,0.00547929,0.24794,0.318336
R,C,CC,0.00545448,0.247948,0.335604
R,C,CC,0.00543269,0.248267,0.320381
R,C,CC,0.00534318,0.247939,0.316645
R,C,CC,0.00546887,0.247936,0.318449
R,C,CC,0.00545582,0.247913,0.320935
R,C,RR,0.00701069,0.248091,0.330305
R,C,RR,0.00672638,0.247957,0.322367
R,C,RR,0.00685966,0.247964,0.338489
R,C,RR,0.00676971,0.247824,0.321868
R,C,RR,0.00675382,0.247959,0.318994
R,C,RR,0.00678262,0.247884,0.321185
R,C,RR,0.00671435,0.248157,0.326584
R,C,RR,0.00679525,0.247873,0.319644
R,C,RR,0.00671079,0.247856,0.318758
R,C,RR,0.00673446,0.24784,0.337565
R,C,RR,0.00677107,0.247855,0.323804
R,C,RR,0.00676562,0.247919,0.317704
R,C,RR,0.00679439,0.248057,0.321603
R,C,RR,0.00672349,0.248006,0.320599
R,C,RR,0.00677798,0.247947,0.322847
R,C,RR,0.00689829,0.247975,0.321577
R,C,RR,0.00666406,0.247848,0.334826
R,C,RR,0.00677351,0.247868,0.323265
R,C,RR,0.00677112,0.247874,0.322923
R,C,RR,0.0067867,0.24791,0.316565
R,C,CR,0.0059169,0.248044,0.317276
R,C,CR,0.00586945,0.24802,0.321744
R,C,CR,0.00581323,0.247962,0.320624
R,C,CR,0.00605626,0.248007,0.333935
R,C,CR,0.00582002,0.248013,0.323655
R,C,CR,0.00597111,0.247998,0.32123
R,C,CR,0.00584855,0.248316,0.323115
R,C,CR,0.00573246,0.248014,0.318498
R,C,CR,0.00578561,0.248007,0.321051
R,C,CR,0.00580286,0.248012,0.320715
R,C,CR,0.00581367,0.248076,0.333017
R,C,CR,0.0058393,0.248017,0.315271
R,C,CR,0.00572304,0.248001,0.32334
R,C,CR,0.00587185,0.248005,0.322606
R,C,CR,0.0058982,0.248017,0.321991
R,C,CR,0.00572654,0.248051,0.3163
R,C,CR,0.00585081,0.247988,0.337286
R,C,CR,0.00587369,0.247945,0.322665
R,C,CR,0.00586837,0.247981,0.31822
R,C,CR,0.00592085,0.248002,0.319538
R,C,RC,0.00636527,0.247936,0.32061
R,C,RC,0.00635286,0.248565,0.324151
R,C,RC,0.00627311,0.247982,0.318949
R,C,RC,0.00624062,0.247876,0.333524
R,C,RC,0.00632711,0.247911,0.32002
R,C,RC,0.00630463,0.24791,0.321098
R,C,RC,0.00624663,0.248919,0.31959
R,C,RC,0.00626504,0.24785,0.324011
R,C,RC,0.00629293,0.247942,0.322045
R,C,RC,0.00630676,0.247901,0.321676
R,C,RC,0.00631293,0.247904,0.33402
R,C,RC,0.0062037,0.247892,0.321714
R,C,RC,0.00636636,0.24789,0.323716
R,C,RC,0.00632743,0.247892,0.318844
R,C,RC,0.00620676,0.247909,0.322754
R,C,RC,0.00625964,0.247899,0.325151
R,C,RC,0.00623237,0.247891,0.319618
R,C,RC,0.00634823,0.248003,0.332842
R,C,RC,0.00625949,0.247887,0.321647
R,C,RC,0.00643286,0.247877,0.319997
R,C,C,0.00541378,0.248057,0.325152
R,C,C,0.00523878,0.247987,0.315177
R,C,C,0.00514308,0.248003,0.314398
R,C,C,0.00535704,0.247975,0.320245
R,C,C,0.00525286,0.247963,0.335762
R,C,C,0.0052057,0.247992,0.318709
R,C,C,0.00525081,0.248264,0.319664
R,C,C,0.00524089,0.247993,0.322888
R,C,C,0.00527723,0.248027,0.321513
R,C,C,0.00528052,0.247961,0.318931
R,C,C,0.00516648,0.247985,0.317393
R,C,C,0.00539653,0.248088,0.341059
R,C,C,0.00527464,0.24797,0.322857
R,C,C,0.00516752,0.247955,0.316646
R,C,C,0.0051959,0.247995,0.317934
R,C,C,0.00538736,0.24863,0.325635
R,C,C,0.0052862,0.248009,0.323772
R,C,C,0.00529188,0.247967,0.318868
R,C,C,0.00525102,0.247993,0.338474
R,C,C,0.0053412,0.248603,0.323773
R,C,R,0.0010579,0.247772,0.318374
R,C,R,0.000975519,0.247728,0.312025
R,C,R,0.000975674,0.247728,0.315465
R,C,R,0.000942176,0.247698,0.317367
R,C,R,0.000979977,0.247704,0.318712
R,C,R,0.000980646,0.247747,0.329889
R,C,R,0.000977483,0.248205,0.311236
R,C,R,0.000978512,0.247932,0.317311
R,C,R,0.000939096,0.247902,0.318556
R,C,R,0.000983787,0.247929,0.315585
R,C,R,0.000944012,0.247793,0.315329
R,C,R,0.000943193,0.247785,0.313701
R,C,R,0.000939174,0.247773,0.330523
R,C,R,0.000951572,0.247741,0.318976
R,C,R,0.000943445,0.247769,0.318671
R,C,R,0.000950847,0.247778,0.312157
R,C,R,0.000970362,0.247757,0.311662
R,C,R,0.000947216,0.247752,0.31582
R,C,R,0.00102113,0.248724,0.317997
R,C,R,0.000943106,0.247808,0.332184
R,R,CC,0.00472535,0.206536,0.275651
R,R,CC,0.00486333,0.206241,0.281012
R,R,CC,0.00483713,0.207019,0.282369
R,R,CC,0.00475109,0.206989,0.27995
R,R,CC,0.00473833,0.205915,0.273983
R,R,CC,0.00481085,0.205823,0.276689
R,R,CC,0.00473079,0.207211,0.278403
R,R,CC,0.00474765,0.207213,0.291562
R,R,CC,0.00478252,0.206315,0.280098
R,R,CC,0.00466654,0.205957,0.284087
R,R,CC,0.00479362,0.207596,0.275969
R,R,CC,0.00480031,0.207526,0.282464
R,R,CC,0.00487634,0.205655,0.277282
R,R,CC,0.00477914,0.207905,0.282719
R,R,CC,0.00472905,0.206433,0.27998
R,R,CC,0.00486496,0.208803,0.294766
R,R,CC,0.00469074,0.205933,0.278133
R,R,CC,0.00476206,0.206482,0.284257
R,R,CC,0.00474748,0.207809,0.278945
R,R,CC,0.00475725,0.207592,0.281462
R,R,RR,0.00614509,0.207872,0.282352
R,R,RR,0.00608366,0.206917,0.281078
R,R,RR,0.00613996,0.206897,0.279623
R,R,RR,0.00621862,0.207067,0.297041
R,R,RR,0.00619318,0.2068,0.283809
R,R,RR,0.00612068,0.206577,0.27686
R,R,RR,0.00613646,0.20679,0.27936
R,R,RR,0.0060747,0.206757,0.284097
R,R,RR,0.00616798,0.206413,0.280888
R,R,RR,0.00610298,0.208084,0.283169
R,R,RR,0.00622159,0.207537,0.281775
R,R,RR,0.0061575,0.205771,0.308581
R,R,RR,0.006193,0.206658,0.279597
R,R,RR,0.00617934,0.207542,0.28136
R,R,RR,0.00613527,0.206808,0.283789
R,R,RR,0.00615565,0.207278,0.284537
R,R,RR,0.00611759,0.206938,0.282674
R,R,RR,0.0060206,0.205676,0.276995
R,R,RR,0.00617287,0.207307,0.281303
R,R,RR,0.00614436,0.206648,0.290762
R,R,CR,0.00506844,0.207406,0.277444
R,R,CR,0.00507772,0.207552,0.281146
R,R,CR,0.00516637,0.207436,0.286433
R,R,CR,0.00504769,0.208146,0.285602
R,R,CR,0.00505176,0.207543,0.278134
R,R,CR,0.00509076,0.207358,0.280817
R,R,CR,0.00510779,0.207388,0.279722
R,R,CR,0.00512612,0.20816,0.298164
R,R,CR,0.00510358,0.207299,0.280129
R,R,CR,0.00502227,0.2079,0.280838
R,R,CR,0.00521427,0.20697,0.278263
R,R,CR,0.00505156,0.207797,0.280443
R,R,CR,0.0050317,0.207897,0.277658
R,R,CR,0.00507426,0.208747,0.283186
R,R,CR,0.00505138,0.206078,0.278641
R,R,CR,0.00513509,0.208588,0.297075
R,R,CR,0.00493162,0.208118,0.278919
R,R,CR,0.00505702,0.206724,0.279598
R,R,CR,0.0050421,0.208151,0.278949
R,R,CR,0.00510698,0.206985,0.27799
R,R,RC,0.00575891,0.208044,0.281227
R,R,RC,0.00560936,0.206411,0.276902
R,R,RC,0.00570209,0.206112,0.27647
R,R,RC,0.00571481,0.207044,0.295367
R,R,RC,0.00568874,0.206926,0.284117
R,R,RC,0.00566341,0.206687,0.28105
R,R,RC,0.00570661,0.206479,0.278808
R,R,RC,0.00564449,0.206949,0.277894
R,R,RC,0.00563327,0.207191,0.275735
R,R,RC,0.00564395,0.207304,0.28258
R,R,RC,0.00575662,0.206297,0.280765
R,R,RC,0.00568507,0.208432,0.295811
R,R,RC,0.00568402,0.207885,0.279651
R,R,RC,0.00564229,0.207133,0.283108
R,R,RC,0.00559187,0.206332,0.279272
R,R,RC,0.00560963,0.208761,0.280095
R,R,RC,0.00574698,0.208193,0.281523
R,R,RC,0.00569075,0.207808,0.285723
R,R,RC,0.00574359,0.207083,0.282712
R,R,RC,0.00563724,0.207827,0.297463
R,R,C,0.00452123,0.208434,0.284386
R,R,C,0.00467249,0.207751,0.282422
R,R,C,0.00450086,0.207417,0.275838
R,R,C,0.00460205,0.206963,0.278734
R,R,C,0.00452747,0.207869,0.276111
R,R,C,0.00450008,0.207496,0.282792
R,R,C,0.00453555,0.207141,0.277995
R,R,C,0.00456222,0.206765,0.289495
R,R,C,0.00456199,0.20848,0.28382
R,R,C,0.00457557,0.208457,0.280074
R,R,C,0.0046116,0.206458,0.278959
R,R,C,0.0046512,0.206027,0.280815
R,R,C,0.00463307,0.206172,0.281195
R,R,C,0.00453584,0.208309,0.283607
R,R,C,0.0044349,0.20733,0.277827
R,R,C,0.00465306,0.207389,0.309799
R,R,C,0.00459701,0.207388,0.280697
R,R,C,0.00442939,0.206207,0.277824
R,R,C,0.0044401,0.208232,0.279652
R,R,C,0.00452484,0.206554,0.278379
R,R,R,0,0.208361,0.277829
R,R,R,0,0.207177,0.275737
R,R,R,0,0.208485,0.277414
R,R,R,0,0.206594,0.29055
R,R,R,0,0.20681,0.275952
R,R,R,0,0.207836,0.271132
R,R,R,0,0.208542,0.273336
R,R,R,0,0.206499,0.275738
R,R,R,0,0.206974,0.274053
R,R,R,0,0.208253,0.273257
R,R,R,0,0.207843,0.273371
R,R,R,0,0.207761,0.287631
R,R,R,0,0.207086,0.27434
R,R,R,0,0.206293,0.274323
R,R,R,0,0.206796,0.274979
R,R,R,0,0.207834,0.272575
R,R,R,0,0.207385,0.277195
R,R,R,0,0.207348,0.274068
R,R,R,0,0.207083,0.270541
R,R,R,0,0.206171,0.286135
